CustomerID,TotalSales,Country
13527.0,2287.51,United Kingdom
13529.0,307.76,United Kingdom
13531.0,483.8,United Kingdom
13532.0,210.31,United Kingdom
13533.0,270.79,United Kingdom
13534.0,5870.08,United Kingdom
13536.0,3448.29,United Kingdom
13538.0,1280.85,United Kingdom
13539.0,631.34,United Kingdom
13544.0,291.41,United Kingdom
13546.0,626.99,United Kingdom
13548.0,682.41,United Kingdom
13549.0,918.2,United Kingdom
13551.0,91.80000000000001,United Kingdom
13552.0,3740.07,United Kingdom
13555.0,4149.28,United Kingdom
13557.0,584.06,United Kingdom
13558.0,605.06,United Kingdom
13560.0,174.37,United Kingdom
13561.0,141.85999999999999,United Kingdom
13562.0,1799.33,United Kingdom
13563.0,777.53,United Kingdom
13564.0,1749.02,United Kingdom
13565.0,240.22,United Kingdom
13566.0,874.71,United Kingdom
13568.0,192.85,United Kingdom
13569.0,373.75,United Kingdom
13570.0,239.49,United Kingdom
13571.0,2092.32,United Kingdom
13572.0,1384.25,United Kingdom
13573.0,294.4,United Kingdom
13575.0,732.0699999999999,United Kingdom
13576.0,6717.34,United Kingdom
13577.0,1687.6000000000001,United Kingdom
13579.0,467.04,United Kingdom
13581.0,118.0,United Kingdom
13583.0,781.03,United Kingdom
13584.0,142.4,United Kingdom
13587.0,712.4,United Kingdom
13588.0,2478.95,United Kingdom
13589.0,379.65,United Kingdom
13590.0,1981.92,United Kingdom
13591.0,1117.13,United Kingdom
13592.0,247.95999999999998,United Kingdom
13593.0,2037.0800000000002,United Kingdom
13594.0,396.97,United Kingdom
13596.0,697.04,United Kingdom
13598.0,180.17000000000002,United Kingdom
13599.0,5153.67,United Kingdom
13600.0,219.52,United Kingdom
13601.0,693.32,United Kingdom
13602.0,428.89,United Kingdom
13603.0,164.34,United Kingdom
13606.0,280.53999999999996,United Kingdom
13607.0,678.01,United Kingdom
13610.0,1131.88,United Kingdom
13611.0,1171.8,United Kingdom
13614.0,1610.46,United Kingdom
13615.0,417.69,United Kingdom
13617.0,544.18,United Kingdom
13618.0,177.34,United Kingdom
13621.0,213.85,United Kingdom
13623.0,747.78,United Kingdom
13626.0,257.23,United Kingdom
13627.0,1638.47,United Kingdom
13629.0,7792.36,United Kingdom
13630.0,2031.78,United Kingdom
13631.0,3070.42,United Kingdom
13632.0,2121.27,United Kingdom
13634.0,1575.16,United Kingdom
13635.0,1071.03,United Kingdom
13636.0,949.12,United Kingdom
13637.0,810.5,United Kingdom
13638.0,122.64,United Kingdom
13639.0,1033.34,United Kingdom
13642.0,354.8,United Kingdom
13643.0,519.44,United Kingdom
13644.0,2624.26,United Kingdom
13645.0,252.1,United Kingdom
13647.0,1678.1200000000001,United Kingdom
13649.0,346.6,United Kingdom
13650.0,1836.34,United Kingdom
13651.0,94.2,United Kingdom
13652.0,1095.08,United Kingdom
13654.0,2707.33,United Kingdom
13655.0,932.97,United Kingdom
13656.0,379.65,United Kingdom
13657.0,382.14,United Kingdom
13658.0,2639.17,United Kingdom
13659.0,1573.2,United Kingdom
13662.0,897.76,United Kingdom
13663.0,189.47,United Kingdom
13666.0,84.65,United Kingdom
13667.0,305.02,United Kingdom
13668.0,6363.59,United Kingdom
13669.0,218.55,United Kingdom
13670.0,349.7,United Kingdom
13672.0,186.39000000000001,United Kingdom
13673.0,396.92,United Kingdom
13675.0,486.82000000000005,United Kingdom
13678.0,232.6,United Kingdom
13680.0,3722.42,United Kingdom
13681.0,827.83,United Kingdom
13682.0,59.5,United Kingdom
13684.0,67.23,United Kingdom
13685.0,3119.44,United Kingdom
13686.0,72.0,United Kingdom
13689.0,910.0,United Kingdom
13690.0,172.25,United Kingdom
13692.0,1488.32,United Kingdom
13694.0,65039.62,United Kingdom
13695.0,2504.13,United Kingdom
13697.0,151.29999999999998,United Kingdom
13699.0,308.58000000000004,United Kingdom
13700.0,2265.12,United Kingdom
13703.0,99.5,United Kingdom
13704.0,2308.06,United Kingdom
13705.0,711.86,United Kingdom
13706.0,330.79,United Kingdom
13707.0,806.41,United Kingdom
13708.0,296.88,United Kingdom
13709.0,6328.05,United Kingdom
13710.0,180.48,United Kingdom
13711.0,252.06,United Kingdom
13712.0,228.84,United Kingdom
13715.0,1079.34,United Kingdom
13716.0,138.28,United Kingdom
13717.0,1445.01,United Kingdom
13718.0,306.55,United Kingdom
13719.0,1041.68,United Kingdom
13720.0,799.9,United Kingdom
13721.0,524.14,United Kingdom
13722.0,2375.41,United Kingdom
13723.0,199.85000000000002,United Kingdom
13725.0,1980.56,United Kingdom
13726.0,1079.6599999999999,United Kingdom
13727.0,333.48,United Kingdom
13728.0,1016.14,United Kingdom
13730.0,752.6,United Kingdom
13731.0,610.59,United Kingdom
13732.0,491.86,United Kingdom
13735.0,2885.2400000000002,United Kingdom
13736.0,731.9,United Kingdom
13737.0,339.59999999999997,United Kingdom
13739.0,216.9,United Kingdom
13740.0,350.75,United Kingdom
13741.0,668.4300000000001,United Kingdom
13742.0,3131.02,United Kingdom
13743.0,1341.6,United Kingdom
13744.0,1156.36,United Kingdom
13745.0,300.04,United Kingdom
13747.0,79.6,United Kingdom
13748.0,948.25,United Kingdom
13750.0,1647.26,United Kingdom
13751.0,296.25,United Kingdom
13752.0,1186.28,United Kingdom
13753.0,741.26,United Kingdom
13754.0,282.59999999999997,United Kingdom
13755.0,2161.35,United Kingdom
13756.0,5189.52,United Kingdom
13758.0,3190.55,United Kingdom
13759.0,659.4100000000001,United Kingdom
13760.0,286.79,United Kingdom
13761.0,1070.65,United Kingdom
13762.0,306.72,United Kingdom
13763.0,1714.96,United Kingdom
13764.0,1521.76,United Kingdom
13767.0,17220.36,United Kingdom
13769.0,2796.51,United Kingdom
13771.0,2634.45,United Kingdom
13772.0,1132.13,United Kingdom
13774.0,345.0,United Kingdom
13777.0,25977.16,United Kingdom
13778.0,178.7,United Kingdom
13780.0,360.01,United Kingdom
13781.0,127.84,United Kingdom
13782.0,912.0,United Kingdom
13784.0,2462.79,United Kingdom
13786.0,230.39999999999998,United Kingdom
13787.0,309.04,United Kingdom
13790.0,348.8,United Kingdom
13791.0,1516.0,United Kingdom
13792.0,195.55,United Kingdom
13798.0,37153.85,United Kingdom
13799.0,688.86,United Kingdom
13800.0,558.32,United Kingdom
13801.0,324.8,United Kingdom
13802.0,4599.42,United Kingdom
13803.0,277.07,United Kingdom
13804.0,2635.79,United Kingdom
13805.0,924.6,United Kingdom
13806.0,256.38,United Kingdom
13807.0,112.6,United Kingdom
13808.0,1747.66,United Kingdom
13809.0,155.05,Cyprus
13810.0,1499.01,Germany
13811.0,814.5,Germany
13812.0,539.0,Germany
13813.0,1366.8600000000001,Germany
13814.0,1579.12,Germany
13815.0,4027.36,Germany
13816.0,571.6700000000001,Germany
13817.0,382.98,Germany
13819.0,1140.35,United Kingdom
13821.0,385.64,United Kingdom
13822.0,632.0,United Kingdom
13823.0,957.66,United Kingdom
13824.0,1698.94,United Kingdom
13826.0,189.5,United Kingdom
13827.0,412.05,United Kingdom
13828.0,209.49,United Kingdom
13831.0,2202.99,United Kingdom
13832.0,52.199999999999996,United Kingdom
13833.0,384.8,United Kingdom
13835.0,834.57,United Kingdom
13837.0,271.24,United Kingdom
13838.0,691.73,United Kingdom
13841.0,85.0,United Kingdom
13842.0,3385.62,United Kingdom
13844.0,361.62,United Kingdom
13845.0,312.98,United Kingdom
13846.0,865.0600000000001,United Kingdom
13848.0,1255.0,United Kingdom
13849.0,1537.95,United Kingdom
13850.0,1595.48,United Kingdom
13851.0,2651.46,United Kingdom
13853.0,1090.14,United Kingdom
13854.0,8109.5199999999995,United Kingdom
13856.0,388.5,United Kingdom
13858.0,216.17,United Kingdom
13859.0,201.16,United Kingdom
13860.0,1245.9,United Kingdom
13862.0,2209.36,United Kingdom
13863.0,305.78,United Kingdom
13865.0,501.56,United Kingdom
13866.0,145.67000000000002,United Kingdom
13867.0,1015.29,United Kingdom
13868.0,3192.54,United Kingdom
13869.0,3104.95,United Kingdom
13870.0,2770.94,United Kingdom
13871.0,6403.25,United Kingdom
13873.0,389.6,United Kingdom
13874.0,540.45,United Kingdom
13875.0,1786.79,United Kingdom
13876.0,122.7,United Kingdom
13877.0,117.24,United Kingdom
13878.0,1281.53,United Kingdom
13880.0,3219.77,United Kingdom
13881.0,17159.52,United Kingdom
13882.0,1191.13,United Kingdom
13883.0,2674.48,United Kingdom
13884.0,787.6,United Kingdom
13885.0,506.8,United Kingdom
13886.0,243.56,United Kingdom
13887.0,349.55,United Kingdom
13888.0,605.63,United Kingdom
13889.0,416.90000000000003,United Kingdom
13890.0,1883.8100000000002,United Kingdom
13892.0,632.97,United Kingdom
13893.0,821.1,United Kingdom
13894.0,564.62,United Kingdom
13895.0,2593.07,United Kingdom
13897.0,311.16,United Kingdom
13898.0,155.93,United Kingdom
13899.0,388.52,United Kingdom
13900.0,740.95,United Kingdom
13901.0,2867.2,United Kingdom
13904.0,332.64,United Kingdom
13908.0,2369.55,United Kingdom
13911.0,2580.91,United Kingdom
13914.0,626.45,United Kingdom
13917.0,272.04,United Kingdom
13918.0,1212.8400000000001,United Kingdom
13919.0,384.81,Denmark
13922.0,172.25,United Kingdom
13923.0,351.13,United Kingdom
13924.0,1838.8500000000001,United Kingdom
13925.0,678.25,United Kingdom
13926.0,223.85000000000002,United Kingdom
13927.0,348.99,United Kingdom
13928.0,464.57,United Kingdom
13929.0,842.65,United Kingdom
13930.0,337.34,United Kingdom
13931.0,1237.53,United Kingdom
13932.0,307.4,United Kingdom
13933.0,608.7900000000001,United Kingdom
13934.0,922.1,United Kingdom
13936.0,376.58,United Kingdom
13937.0,158.85,United Kingdom
13938.0,71.66,United Kingdom
13939.0,568.55,United Kingdom
13940.0,839.14,United Kingdom
13941.0,5112.96,United Kingdom
13946.0,561.5699999999999,United Kingdom
13947.0,90.6,United Kingdom
13948.0,102.0,United Kingdom
13949.0,2427.32,United Kingdom
13950.0,745.06,United Kingdom
13951.0,674.45,United Kingdom
13952.0,3251.071,United Kingdom
13953.0,3515.68,United Kingdom
13954.0,439.92,United Kingdom
13955.0,322.96,United Kingdom
13956.0,1026.42,United Kingdom
13959.0,598.2,United Kingdom
13960.0,230.22,United Kingdom
13962.0,169.55,United Kingdom
13963.0,664.54,United Kingdom
13967.0,80.7,United Kingdom
13969.0,9053.94,United Kingdom
13971.0,2758.26,United Kingdom
13972.0,190.25,United Kingdom
13973.0,264.7,United Kingdom
13974.0,413.59000000000003,United Kingdom
13975.0,2526.28,United Kingdom
13976.0,357.98,United Kingdom
13978.0,196.79000000000002,United Kingdom
13979.0,869.87,United Kingdom
13980.0,200.14,United Kingdom
13982.0,1871.81,United Kingdom
13983.0,2603.43,United Kingdom
13984.0,920.51,United Kingdom
13985.0,7060.13,United Kingdom
13986.0,320.46,United Kingdom
13988.0,4147.96,United Kingdom
13989.0,1266.08,United Kingdom
13990.0,311.3,United Kingdom
13991.0,855.97,United Kingdom
13992.0,76.8,United Kingdom
13993.0,3466.36,United Kingdom
13994.0,2313.14,United Kingdom
13995.0,1393.69,United Kingdom
13999.0,3901.81,United Kingdom
14000.0,635.66,United Kingdom
14001.0,2043.0800000000002,United Kingdom
14002.0,529.73,United Kingdom
14004.0,4582.64,United Kingdom
14005.0,2874.72,United Kingdom
14006.0,962.19,United Kingdom
14009.0,695.61,United Kingdom
14012.0,328.8,United Kingdom
14013.0,473.02,United Kingdom
14014.0,505.18,United Kingdom
14015.0,917.34,United Kingdom
14016.0,4341.21,EIRE
14019.0,1421.61,United Kingdom
14020.0,642.8,United Kingdom
14021.0,631.9,United Kingdom
14022.0,440.0,United Kingdom
14023.0,584.07,United Kingdom
14024.0,327.7,United Kingdom
14027.0,104.82,United Kingdom
14029.0,467.66,United Kingdom
14030.0,2360.09,United Kingdom
14031.0,17286.86,United Kingdom
14032.0,2975.59,United Kingdom
14034.0,651.8199999999999,United Kingdom
14035.0,1428.02,United Kingdom
14036.0,626.65,United Kingdom
14037.0,147.20000000000002,United Kingdom
14038.0,1560.38,United Kingdom
14039.0,152.2,United Kingdom
14040.0,3614.92,United Kingdom
14041.0,141.41,United Kingdom
14044.0,652.82,United Kingdom
14045.0,1659.75,United Kingdom
14046.0,154.99,United Kingdom
14047.0,1308.6100000000001,United Kingdom
14048.0,409.93,United Kingdom
14049.0,5681.72,United Kingdom
14050.0,746.36,United Kingdom
14051.0,15610.390000000001,United Kingdom
14052.0,225.36,United Kingdom
14053.0,260.25,United Kingdom
14054.0,92.46,United Kingdom
14055.0,725.6400000000001,United Kingdom
14056.0,8214.65,United Kingdom
14057.0,6217.96,United Kingdom
14059.0,183.6,United Kingdom
14060.0,6140.42,United Kingdom
14062.0,10464.85,United Kingdom
14064.0,1353.74,United Kingdom
14066.0,152.55,United Kingdom
14067.0,374.7,United Kingdom
14068.0,265.85,United Kingdom
14071.0,1438.82,United Kingdom
14073.0,151.04,United Kingdom
14075.0,942.26,United Kingdom
14076.0,122.47,United Kingdom
14077.0,499.41999999999996,United Kingdom
14078.0,1049.37,United Kingdom
14079.0,375.1,United Kingdom
14080.0,45.599999999999994,United Kingdom
14081.0,934.52,United Kingdom
14082.0,182.25,United Kingdom
14083.0,1018.43,United Kingdom
14085.0,4448.54,United Kingdom
14087.0,194.42,United Kingdom
14088.0,50491.81,United Kingdom
14089.0,161.0,United Kingdom
14090.0,76.32000000000001,United Kingdom
14092.0,4076.91,United Kingdom
14093.0,442.85,United Kingdom
14096.0,65164.79,United Kingdom
14098.0,147.35,United Kingdom
14099.0,3104.17,United Kingdom
14100.0,194.9,United Kingdom
14101.0,5976.79,United Kingdom
14102.0,1360.28,United Kingdom
14104.0,216.20999999999998,United Kingdom
14105.0,1266.23,United Kingdom
14107.0,2703.23,United Kingdom
14108.0,597.91,United Kingdom
14109.0,144.2,United Kingdom
14110.0,5683.15,United Kingdom
14111.0,692.85,United Kingdom
14112.0,2915.15,United Kingdom
14113.0,1840.42,United Kingdom
14114.0,386.53,United Kingdom
14116.0,1382.74,United Kingdom
14117.0,90.0,United Kingdom
14121.0,2780.15,United Kingdom
14124.0,419.58000000000004,United Kingdom
14125.0,2740.43,United Kingdom
14126.0,706.1300000000001,United Kingdom
14127.0,709.71,United Kingdom
14128.0,637.5,United Kingdom
14129.0,1123.8600000000001,United Kingdom
14130.0,483.86,United Kingdom
14132.0,3586.0299999999997,United Kingdom
14133.0,605.64,United Kingdom
14135.0,4690.31,United Kingdom
14138.0,982.3800000000001,United Kingdom
14139.0,415.82,United Kingdom
14140.0,935.05,United Kingdom
14141.0,915.13,United Kingdom
14142.0,311.81,United Kingdom
14143.0,115.8,United Kingdom
14145.0,3742.2,United Kingdom
14146.0,4191.0,United Kingdom
14147.0,483.4,United Kingdom
14148.0,157.2,United Kingdom
14149.0,446.62,United Kingdom
14150.0,658.64,United Kingdom
14152.0,621.29,United Kingdom
14154.0,1345.62,United Kingdom
14155.0,118.75,United Kingdom
14156.0,117379.63,EIRE
14157.0,432.88,United Kingdom
14158.0,507.66,United Kingdom
14159.0,4693.01,United Kingdom
14161.0,1110.52,United Kingdom
14162.0,289.36,United Kingdom
14163.0,2445.91,United Kingdom
14164.0,1631.77,United Kingdom
14165.0,122.53999999999999,United Kingdom
14167.0,574.84,United Kingdom
14171.0,363.79,United Kingdom
14173.0,450.84,United Kingdom
14174.0,134.46,United Kingdom
14175.0,3222.3,United Kingdom
14176.0,576.9000000000001,United Kingdom
14177.0,559.41,United Kingdom
14178.0,1620.93,United Kingdom
14179.0,719.78,United Kingdom
14180.0,4748.52,United Kingdom
14184.0,452.89,United Kingdom
14185.0,197.65,United Kingdom
14188.0,2054.36,United Kingdom
14189.0,4654.08,United Kingdom
14191.0,4684.76,United Kingdom
14193.0,853.39,United Kingdom
14194.0,11349.52,United Kingdom
14195.0,1012.0,United Kingdom
14196.0,335.52,United Kingdom
14198.0,701.4,United Kingdom
14199.0,185.39999999999998,United Kingdom
14201.0,747.44,United Kingdom
14204.0,161.03,United Kingdom
14205.0,466.7,United Kingdom
14206.0,328.15999999999997,United Kingdom
14208.0,151.74,United Kingdom
14209.0,2073.43,United Kingdom
14210.0,1905.8400000000001,United Kingdom
14211.0,2241.1,United Kingdom
14212.0,1070.48,United Kingdom
14214.0,1004.38,United Kingdom
14215.0,1789.72,United Kingdom
14216.0,1839.3,United Kingdom
14217.0,2004.98,United Kingdom
14218.0,169.48000000000002,United Kingdom
14219.0,89.94,United Kingdom
14220.0,632.4,United Kingdom
14221.0,3432.8,United Kingdom
14222.0,683.17,United Kingdom
14223.0,991.13,United Kingdom
14224.0,1050.12,United Kingdom
14226.0,2232.19,United Kingdom
14227.0,3350.96,United Kingdom
14229.0,1547.2,United Kingdom
14231.0,925.71,United Kingdom
14232.0,2048.07,United Kingdom
14233.0,1462.72,United Kingdom
14234.0,775.46,United Kingdom
14235.0,3144.86,United Kingdom
14236.0,490.86,United Kingdom
14237.0,161.0,United Kingdom
14238.0,146.85,United Kingdom
14239.0,2380.85,United Kingdom
14240.0,890.34,United Kingdom
14241.0,213.70000000000002,United Kingdom
14242.0,280.55,United Kingdom
14243.0,2588.77,United Kingdom
14245.0,1693.45,United Kingdom
14246.0,1474.06,United Kingdom
14247.0,136.76999999999998,United Kingdom
14248.0,302.58,United Kingdom
14250.0,1904.05,United Kingdom
14251.0,2879.7000000000003,United Kingdom
14256.0,969.0600000000001,United Kingdom
14257.0,3099.7200000000003,United Kingdom
14258.0,12669.98,United Kingdom
14259.0,120.0,United Kingdom
14261.0,1163.45,United Kingdom
14262.0,2618.23,United Kingdom
14264.0,333.97,United Kingdom
14265.0,530.18,Unspecified
14267.0,1516.24,United Kingdom
14270.0,492.65000000000003,United Kingdom
14271.0,112.32,United Kingdom
14272.0,437.96,United Kingdom
14273.0,559.97,United Kingdom
14276.0,1119.74,United Kingdom
14277.0,4216.2,France
14280.0,134.04,United Kingdom
14282.0,3729.34,United Kingdom
14284.0,595.25,United Kingdom
14285.0,1910.01,United Kingdom
14286.0,4628.75,United Kingdom
14287.0,176.63,United Kingdom
14288.0,426.6,United Kingdom
14289.0,911.26,United Kingdom
14290.0,2314.65,United Kingdom
14291.0,3883.25,United Kingdom
14292.0,4871.93,United Kingdom
14293.0,1046.56,United Kingdom
14295.0,166.20000000000002,United Kingdom
14297.0,1305.33,United Kingdom
14298.0,51527.3,United Kingdom
14299.0,3965.62,United Kingdom
14300.0,43.2,United Kingdom
14301.0,640.14,United Kingdom
14304.0,383.45,United Kingdom
14305.0,1858.96,United Kingdom
14306.0,2093.32,United Kingdom
14307.0,2995.72,United Kingdom
14309.0,2352.53,United Kingdom
14311.0,310.26,United Kingdom
14312.0,1611.59,United Kingdom
14314.0,120.0,United Kingdom
14315.0,2481.13,United Kingdom
14317.0,508.58000000000004,United Kingdom
14320.0,477.79,United Kingdom
14321.0,1530.75,United Kingdom
14323.0,605.0600000000001,United Kingdom
14326.0,183.85,United Kingdom
14327.0,311.65,United Kingdom
14329.0,5014.84,United Kingdom
14331.0,462.65999999999997,United Kingdom
14332.0,866.31,United Kingdom
14333.0,415.2,United Kingdom
14334.0,2552.21,United Kingdom
14335.0,468.26,Germany
14336.0,1614.91,United Kingdom
14338.0,588.22,United Kingdom
14339.0,309.52,United Kingdom
14340.0,134.7,United Kingdom
14341.0,2182.28,United Kingdom
14342.0,668.5600000000001,United Kingdom
14344.0,889.9300000000001,United Kingdom
14345.0,108.97999999999999,United Kingdom
14346.0,1021.58,United Kingdom
14348.0,409.57,United Kingdom
14349.0,133.5,United Kingdom
14350.0,282.93,United Kingdom
14351.0,51.0,United Kingdom
14352.0,1078.96,United Kingdom
14353.0,90.6,United Kingdom
14354.0,163.62,United Kingdom
14355.0,174.4,United Kingdom
14356.0,701.23,United Kingdom
14357.0,225.77,United Kingdom
14359.0,912.18,United Kingdom
14360.0,2128.23,United Kingdom
14362.0,161.2,United Kingdom
14364.0,3717.35,United Kingdom
14367.0,9261.52,United Kingdom
14368.0,155.0,United Kingdom
14371.0,100.5,United Kingdom
14373.0,76.55,United Kingdom
14375.0,257.68,United Kingdom
14377.0,617.05,United Kingdom
14379.0,348.1,United Kingdom
14381.0,202.68,United Kingdom
14382.0,626.0699999999999,United Kingdom
14383.0,1247.69,United Kingdom
14385.0,202.11,United Kingdom
14386.0,142.4,United Kingdom
14387.0,1770.56,United Kingdom
14388.0,3212.84,United Kingdom
14389.0,1043.46,United Kingdom
14390.0,4652.82,United Kingdom
14393.0,67.95,United Kingdom
14395.0,3507.71,United Kingdom
14396.0,487.99,United Kingdom
14397.0,2612.96,United Kingdom
14400.0,574.7,United Kingdom
14401.0,4051.48,United Kingdom
14403.0,1475.81,United Kingdom
14404.0,1474.32,United Kingdom
14406.0,156.75,United Kingdom
14407.0,2157.73,United Kingdom
14408.0,2606.53,United Kingdom
14409.0,2059.4500000000003,United Kingdom
14410.0,1105.07,United Kingdom
14411.0,1063.0,United Kingdom
14412.0,770.03,United Kingdom
14413.0,122.7,United Kingdom
14414.0,1496.98,United Kingdom
14415.0,5900.28,United Kingdom
14416.0,490.22,United Kingdom
14418.0,1937.25,United Kingdom
14419.0,1058.06,United Kingdom
14420.0,387.52,United Kingdom
14421.0,813.11,United Kingdom
14422.0,4263.64,United Kingdom
14423.0,265.2,United Kingdom
14424.0,322.08,United Kingdom
14426.0,4481.67,United Kingdom
14427.0,363.34000000000003,United Kingdom
14428.0,1244.83,United Kingdom
14431.0,470.36,United Kingdom
14432.0,2255.51,United Kingdom
14434.0,1372.8,United Kingdom
14436.0,89.06,United Kingdom
14437.0,63.0,United Kingdom
14438.0,131.9,United Kingdom
14439.0,2661.24,Greece
14440.0,2357.6800000000003,United Kingdom
14441.0,1712.89,United Kingdom
14442.0,1589.82,Channel Islands
14443.0,1420.2,United Kingdom
14446.0,1039.58,United Kingdom
14447.0,1163.23,United Kingdom
14448.0,375.35,United Kingdom
14449.0,907.1,United Kingdom
14450.0,483.25,United Kingdom
14451.0,662.59,United Kingdom
14452.0,264.44,United Kingdom
14453.0,119.93,United Kingdom
14456.0,3062.4,United Kingdom
14457.0,113.64,United Kingdom
14459.0,1837.92,United Kingdom
14460.0,434.34,United Kingdom
14461.0,2103.06,United Kingdom
14462.0,2004.02,United Kingdom
14463.0,529.62,United Kingdom
14465.0,1058.6200000000001,United Kingdom
14466.0,2272.4,United Kingdom
14467.0,598.76,United Kingdom
14470.0,461.19,United Kingdom
14472.0,1936.84,United Kingdom
14473.0,234.34000000000003,United Kingdom
14474.0,547.66,United Kingdom
14475.0,925.85,United Kingdom
14476.0,215.7,United Kingdom
14477.0,1309.6,United Kingdom
14479.0,316.25,United Kingdom
14480.0,279.05,United Kingdom
14481.0,636.51,United Kingdom
14482.0,2068.15,United Kingdom
14483.0,137.1,United Kingdom
14484.0,321.92,United Kingdom
14485.0,165.75,United Kingdom
14487.0,1196.33,United Kingdom
14488.0,1064.28,United Kingdom
14489.0,463.38,United Kingdom
14491.0,340.93,United Kingdom
14493.0,2383.2400000000002,United Kingdom
14494.0,139.56,United Kingdom
14495.0,123.8,United Kingdom
14496.0,538.8100000000001,United Kingdom
14497.0,475.37,United Kingdom
14498.0,1957.32,United Kingdom
14499.0,815.32,United Kingdom
14500.0,356.85,United Kingdom
14501.0,251.21,United Kingdom
14502.0,2470.67,United Kingdom
14503.0,3543.26,United Kingdom
14504.0,673.26,United Kingdom
14505.0,5905.64,United Kingdom
14506.0,2012.17,United Kingdom
14507.0,1383.18,United Kingdom
14508.0,276.42,United Kingdom
14511.0,1314.81,United Kingdom
14512.0,275.28,United Kingdom
14513.0,455.59000000000003,United Kingdom
14514.0,1055.35,United Kingdom
14515.0,2102.09,United Kingdom
14517.0,330.45,United Kingdom
14518.0,174.37,United Kingdom
14520.0,270.6,United Kingdom
14522.0,974.54,United Kingdom
14523.0,241.09,United Kingdom
14524.0,1867.68,United Kingdom
14525.0,4332.2,United Kingdom
14527.0,8508.82,United Kingdom
14528.0,364.21999999999997,United Kingdom
14529.0,620.04,United Kingdom
14530.0,2925.91,United Kingdom
14532.0,932.85,United Kingdom
14533.0,1949.72,United Kingdom
14534.0,4447.05,United Kingdom
14535.0,2864.19,United Kingdom
14536.0,171.8,United Kingdom
14537.0,355.56,United Kingdom
14538.0,388.25,United Kingdom
14539.0,537.48,United Kingdom
14540.0,996.26,United Kingdom
14541.0,1461.65,United Kingdom
14542.0,103.25,United Kingdom
14543.0,3630.33,United Kingdom
14544.0,2024.45,United Kingdom
14546.0,2578.09,United Kingdom
14547.0,4007.54,United Kingdom
14548.0,652.8,United Kingdom
14549.0,289.24,United Kingdom
14550.0,765.62,United Kingdom
14551.0,186.23,United Kingdom
14552.0,165.07,United Kingdom
14553.0,859.27,United Kingdom
14554.0,2381.04,United Kingdom
14555.0,324.14,United Kingdom
14557.0,788.38,United Kingdom
14560.0,2237.77,United Kingdom
14561.0,1080.76,United Kingdom
14562.0,5074.77,United Kingdom
14565.0,3099.12,United Kingdom
14566.0,1432.0,Channel Islands
14567.0,1530.3600000000001,United Kingdom
14569.0,227.39,United Kingdom
14570.0,218.06,United Kingdom
14572.0,2832.84,United Kingdom
14573.0,1653.42,United Kingdom
14576.0,35.400000000000006,United Kingdom
14577.0,859.71,United Kingdom
14578.0,168.63,United Kingdom
14581.0,138.6,United Kingdom
14582.0,114.11,United Kingdom
14583.0,1052.55,United Kingdom
14584.0,1042.26,United Kingdom
14585.0,157.05,United Kingdom
14586.0,237.36,United Kingdom
14587.0,1601.14,United Kingdom
14589.0,39.75,United Kingdom
14591.0,1447.14,United Kingdom
14592.0,570.46,United Kingdom
14593.0,617.99,United Kingdom
14594.0,379.83,United Kingdom
14595.0,1740.6,United Kingdom
14597.0,883.15,United Kingdom
14598.0,221.97,United Kingdom
14600.0,393.33000000000004,United Kingdom
14601.0,213.96,United Kingdom
14603.0,660.0,United Kingdom
14606.0,12156.65,United Kingdom
14607.0,16569.5,United Kingdom
14608.0,1785.15,United Kingdom
14609.0,601.56,United Kingdom
14616.0,406.08000000000004,United Kingdom
14618.0,553.44,United Kingdom
14619.0,394.44,United Kingdom
14620.0,412.78000000000003,United Kingdom
14621.0,1788.3600000000001,United Kingdom
14622.0,320.58000000000004,United Kingdom
14623.0,889.25,United Kingdom
14624.0,225.85,United Kingdom
14625.0,899.63,United Kingdom
14626.0,2791.27,United Kingdom
14628.0,671.96,United Kingdom
14629.0,959.01,United Kingdom
14631.0,1006.98,United Kingdom
14632.0,114.56,United Kingdom
14633.0,344.90000000000003,United Kingdom
14636.0,609.85,United Kingdom
14638.0,443.6,United Kingdom
14639.0,2984.49,United Kingdom
14640.0,2125.08,United Kingdom
14641.0,110.46,United Kingdom
14642.0,96.12,United Kingdom
14643.0,693.8100000000001,United Kingdom
14644.0,830.76,United Kingdom
14645.0,597.09,United Kingdom
14646.0,280206.02,Netherlands
14647.0,243.22,United Kingdom
14649.0,1417.29,United Kingdom
14651.0,654.6,United Kingdom
14652.0,114.18,United Kingdom
14653.0,1947.55,United Kingdom
14655.0,1932.23,United Kingdom
14656.0,291.05,United Kingdom
14657.0,848.22,United Kingdom
14658.0,247.15,United Kingdom
14659.0,2529.93,United Kingdom
14660.0,285.74,United Kingdom
14661.0,107.95,United Kingdom
14662.0,771.17,United Kingdom
14664.0,637.89,United Kingdom
14665.0,1835.7,United Kingdom
14666.0,195.25,United Kingdom
14667.0,9241.2,United Kingdom
14669.0,1269.99,United Kingdom
14670.0,411.53,United Kingdom
14672.0,765.55,United Kingdom
14673.0,1736.4,United Kingdom
14675.0,604.75,United Kingdom
14676.0,2548.2400000000002,United Kingdom
14680.0,28754.11,United Kingdom
14681.0,498.95,United Kingdom
14682.0,52.0,United Kingdom
14684.0,1236.28,United Kingdom
14687.0,628.38,United Kingdom
14688.0,5630.87,United Kingdom
